CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,MonthlyProfit,CostToServe,MarketingSpend,Discount,Region,SignupMonth
1714-EIAUR,1,United States,California,Santa Rosa,95401,"38.3742, -122.6613",38.3742,-122.6613,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.58,1322.38,No,0,11,5074,,-14.73,13.68,380.87,0.243,North California,2015-06-01
7739-MQOSL,1,United States,California,San Diego,92101,"32.6387, -117.1972",32.6387,-117.1972,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.17,902.72,No,0,49,3984,,14.61,34.6,314.11,0.044,South California,2019-12-01
6860-QQWJW,1,United States,California,Long Beach,90802,"33.7645, -118.2124",33.7645,-118.2124,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.49,406.54,No,0,5,2979,,-11.45,13.31,375.23,0.186,South California,2019-07-01
1253-MLWBF,1,United States,California,Fresno,93701,"36.8159, -119.78",36.8159,-119.78,Female,0,No,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.8,3704.49,Yes,1,5,4421,Moved,20.79,32.93,93.69,0.02,Central California,2015-11-01
5219-VMQEY,1,United States,California,Long Beach,90802,"33.7608, -118.2678",33.7608,-118.2678,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.24,173.21,Yes,1,78,3351,Moved,26.08,31.61,516.16,0.013,South California,2020-12-01
8057-BSDOS,1,United States,California,Long Beach,90802,"33.8354, -118.2165",33.8354,-118.2165,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,76.3,887.25,Yes,1,41,3163,Network reliability,18.82,30.86,203.04,0.238,South California,2020-03-01
9332-BHRGS,1,United States,California,San Jose,95112,"37.3558, -121.8225",37.3558,-121.8225,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.59,950.06,No,0,28,4836,,-1.31,8.77,259.1,0.018,Central California,2017-01-01
2650-EORFW,1,United States,California,Anaheim,92805,"33.8602, -117.8882",33.8602,-117.8882,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,54.0,2513.88,No,0,8,5382,,7.88,22.0,438.88,0.108,South California,2017-03-01
8819-CHOMG,1,United States,California,Santa Rosa,95401,"38.3736, -122.7219",38.3736,-122.7219,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.26,957.55,No,0,28,3857,,12.12,29.55,383.99,0.043,North California,2019-10-01
5765-ZHFTO,1,United States,California,Berkeley,94704,"37.9184, -122.2673",37.9184,-122.2673,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),88.37,688.22,No,0,20,4191,,35.91,37.12,149.75,0.103,North California,2020-06-01
7227-QTSPL,1,United States,California,Los Angeles,90001,"34.0355, -118.2147",34.0355,-118.2147,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.91,100.72,No,0,59,2980,,-5.31,11.75,414.46,0.085,South California,2020-10-01
5141-GLPSU,1,United States,California,Modesto,95354,"37.6823, -120.9583",37.6823,-120.9583,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,72.85,4443.08,No,0,11,5737,,12.99,35.87,236.66,0.194,Central California,2016-01-01
4392-TLJEG,1,United States,California,Oakland,94601,"37.7637, -122.299",37.7637,-122.299,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.8,1132.63,No,0,5,4541,,-6.28,14.06,313.15,0.16,North California,2017-05-01
7115-FCHZD,1,United States,California,Long Beach,90802,"33.779, -118.117",33.779,-118.117,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.66,1077.19,No,0,55,3645,,10.29,25.23,455.35,0.055,South California,2019-07-01
2293-KJXGK,1,United States,California,Oakland,94601,"37.822, -122.2054",37.822,-122.2054,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),64.22,583.99,Yes,1,19,3243,Attitude of support person,14.18,30.99,355.47,0.066,North California,2020-05-01
3615-GIGSU,1,United States,California,Long Beach,90802,"33.7624, -118.1598",33.7624,-118.1598,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.13,1831.59,No,0,5,4903,,-7.49,13.2,443.1,0.075,South California,2015-05-01
2590-MGWCK,1,United States,California,San Francisco,94109,"37.7951, -122.4615",37.7951,-122.4615,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.66,5337.36,No,0,53,5581,,17.15,43.97,459.25,0.052,North California,2015-11-01
3982-JYOJV,1,United States,California,San Diego,92101,"32.7024, -117.2121",32.7024,-117.2121,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),67.11,4579.37,No,0,21,5954,,19.16,29.11,302.28,0.093,South California,2015-06-01
7995-DMKLJ,1,United States,California,San Diego,92101,"32.6832, -117.1774",32.6832,-117.1774,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,52.62,171.64,No,0,8,3226,,13.71,26.2,139.59,0.131,South California,2020-10-01
8414-ZAWWJ,1,United States,California,San Diego,92101,"32.796, -117.1581",32.796,-117.1581,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.87,2675.79,Yes,1,95,3966,Network reliability,40.18,36.94,262.4,0.062,South California,2018-09-01
5366-CJGXC,1,United States,California,Modesto,95354,"37.6915, -121.0853",37.6915,-121.0853,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.95,120.99,Yes,1,58,2000,Long wait times,5.1,11.43,221.03,0.008,Central California,2020-09-01
4058-MZVYI,1,United States,California,Bakersfield,93301,"35.3353, -118.994",35.3353,-118.994,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),87.39,6121.35,No,0,5,5884,,6.07,45.78,439.79,0.197,Central California,2015-04-01
3411-OIAVC,1,United States,California,Los Angeles,90001,"34.0806, -118.1793",34.0806,-118.1793,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.38,1771.94,No,0,5,5360,,1.66,14.77,158.82,0.092,South California,2015-03-01
2760-YTQDG,1,United States,California,Santa Rosa,95401,"38.4033, -122.6853",38.4033,-122.6853,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,70.55,4433.15,No,0,30,5497,,12.69,38.79,332.3,0.074,North California,2015-11-01
2850-QNJTU,1,United States,California,San Diego,92101,"32.6565, -117.1949",32.6565,-117.1949,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),51.21,3182.38,No,0,5,5209,,7.24,19.01,375.31,0.182,South California,2015-12-01
7654-CPFHZ,1,United States,California,Stockton,95202,"38.0094, -121.3305",38.0094,-121.3305,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.32,83.1,No,0,48,2256,,-7.77,12.3,369.29,0.066,Central California,2020-11-01
4737-UGZHE,1,United States,California,Fresno,93701,"36.6526, -119.7721",36.6526,-119.7721,Male,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,56.61,601.42,No,0,5,4389,,10.24,27.32,218.02,0.176,Central California,2020-03-01
3908-EPDFS,1,United States,California,Bakersfield,93301,"35.4196, -119.0264",35.4196,-119.0264,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.73,1277.05,No,0,5,4398,,0.81,10.75,89.44,0.184,Central California,2015-09-01
1383-LSLAE,1,United States,California,Stockton,95202,"37.9451, -121.2686",37.9451,-121.2686,Male,1,No,No,31,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.79,1655.96,No,0,75,4720,,16.67,24.68,212.11,0.067,Central California,2018-07-01
9736-UJWAB,1,United States,California,San Francisco,94109,"37.7643, -122.3893",37.7643,-122.3893,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.37,1034.9,Yes,1,30,3031,Long wait times,4.7,11.96,182.84,0.043,North California,2017-09-01
8960-RPIVP,1,United States,California,Oakland,94601,"37.8249, -122.2166",37.8249,-122.2166,Female,0,Yes,No,22,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,54.1,1225.58,No,0,47,4831,,16.57,29.5,108.28,0.065,North California,2019-04-01
4914-JJORU,1,United States,California,Berkeley,94704,"37.9006, -122.3296",37.9006,-122.3296,Female,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.98,1448.33,No,0,49,4379,,13.83,21.38,397.93,0.091,North California,2018-12-01
4653-GOPHB,1,United States,California,Sacramento,95814,"38.5403, -121.4833",38.5403,-121.4833,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,65.7,263.31,No,0,25,3771,,6.67,34.69,401.17,0.116,North California,2020-10-01
3993-BCZUA,1,United States,California,Fresno,93701,"36.7737, -119.8053",36.7737,-119.8053,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.31,353.0,Yes,1,65,3095,Don't know,12.58,25.54,383.31,0.004,Central California,2020-08-01
4139-GZLGQ,1,United States,California,Los Angeles,90001,"34.0579, -118.2486",34.0579,-118.2486,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.36,1363.23,No,0,10,4647,,-5.8,12.13,297.65,0.08,South California,2015-07-01
5274-EHDSZ,1,United States,California,Modesto,95354,"37.5763, -120.9537",37.5763,-120.9537,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,87.78,5192.56,No,0,17,6113,,32.68,35.05,331.61,0.071,Central California,2016-03-01
8274-JMBJA,1,United States,California,Bakersfield,93301,"35.3648, -118.97",35.3648,-118.97,Male,1,No,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.94,117.03,No,0,11,3686,,3.84,33.21,250.2,0.208,Central California,2020-12-01
7702-XERPK,1,United States,California,Long Beach,90802,"33.8392, -118.1238",33.8392,-118.1238,Female,1,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,52.07,3478.21,No,0,5,5361,,10.37,25.49,257.86,0.105,South California,2015-07-01
7601-RHURI,1,United States,California,Stockton,95202,"38.0415, -121.2695",38.0415,-121.2695,Male,0,Yes,Yes,63,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),53.05,3356.19,Yes,1,8,3946,Long wait times,22.61,24.23,100.68,0.038,Central California,2015-11-01
7616-QDEIB,1,United States,California,Sacramento,95814,"38.6175, -121.4999",38.6175,-121.4999,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,1099.74,No,0,5,4820,,-9.49,12.72,319.66,0.093,North California,2016-02-01
4656-MUEOR,1,United States,California,San Diego,92101,"32.6562, -117.1737",32.6562,-117.1737,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),75.4,5126.65,No,0,9,5597,,11.24,35.76,185.84,0.274,South California,2015-06-01
5045-XIKAK,1,United States,California,Stockton,95202,"37.9822, -121.3775",37.9822,-121.3775,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.04,1228.57,No,0,18,3875,,-0.66,12.4,265.72,0.089,Central California,2016-12-01
1181-ZGVDH,1,United States,California,Modesto,95354,"37.6816, -120.9299",37.6816,-120.9299,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,62.14,3659.32,No,0,5,5838,,16.58,24.48,353.74,0.102,Central California,2016-04-01
2076-JPKPU,1,United States,California,Stockton,95202,"37.994, -121.3069",37.994,-121.3069,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.7,1404.98,No,0,10,4831,,-2.19,11.62,188.23,0.239,Central California,2015-11-01
1402-LPNDF,1,United States,California,Stockton,95202,"37.9969, -121.2655",37.9969,-121.2655,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.52,2800.56,No,0,19,5296,,13.44,25.62,391.49,0.085,Central California,2017-03-01
4394-QZJNH,1,United States,California,Sacramento,95814,"38.5998, -121.4605",38.5998,-121.4605,Female,0,No,No,44,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.6,2779.9,Yes,1,38,4093,Long wait times,23.54,22.36,293.47,0.086,North California,2017-06-01
1307-KJDRG,1,United States,California,Stockton,95202,"37.9541, -121.3531",37.9541,-121.3531,Female,1,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.93,624.11,Yes,1,96,3365,Price too high,29.48,42.1,228.57,0.022,Central California,2020-06-01
3021-KZQLV,1,United States,California,San Diego,92101,"32.6853, -117.2073",32.6853,-117.2073,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.81,403.08,No,0,50,3046,,25.16,25.83,118.77,0.095,South California,2020-07-01
1189-IOMRS,1,United States,California,Santa Rosa,95401,"38.3455, -122.6367",38.3455,-122.6367,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,71.04,996.34,No,0,15,4227,,9.17,30.17,470.92,0.17,North California,2019-12-01
5103-YYMXQ,1,United States,California,Modesto,95354,"37.6561, -120.9824",37.6561,-120.9824,Male,1,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.66,1037.38,Yes,1,26,3321,Competitor had better devices,-4.91,13.5,271.02,0.082,Central California,2017-01-01
2250-DCFIB,1,United States,California,San Francisco,94109,"37.7842, -122.4484",37.7842,-122.4484,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,93.61,6203.93,Yes,1,33,4577,Product dissatisfaction,38.71,40.86,247.02,0.04,North California,2015-08-01
6472-KPNHP,1,United States,California,San Jose,95112,"37.3661, -121.8926",37.3661,-121.8926,Female,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.35,6673.93,Yes,1,12,5240,Competitor offered higher download speeds,45.6,45.53,149.74,0.01,Central California,2015-06-01
9558-IHNUN,1,United States,California,Fresno,93701,"36.6709, -119.7328",36.6709,-119.7328,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.29,5302.72,No,0,35,5721,,28.33,35.84,388.89,0.035,Central California,2015-10-01
8486-BCKGA,1,United States,California,Riverside,92501,"34.0129, -117.3288",34.0129,-117.3288,Male,1,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),78.98,4440.7,No,0,20,5625,,34.85,33.3,231.4,0.015,South California,2016-06-01
2936-HXUJY,1,United States,California,Berkeley,94704,"37.9742, -122.3463",37.9742,-122.3463,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,49.97,3382.09,No,0,20,5563,,11.99,20.58,306.04,0.093,North California,2015-06-01
8527-GMXLJ,1,United States,California,Santa Rosa,95401,"38.4443, -122.6324",38.4443,-122.6324,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),68.11,403.1,No,0,27,3462,,23.2,24.46,173.77,0.194,North California,2020-08-01
9129-RLWTJ,1,United States,California,Fresno,93701,"36.7347, -119.7388",36.7347,-119.7388,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.41,5597.06,No,0,23,5984,,21.59,43.19,342.95,0.085,Central California,2015-09-01
4818-BCYBV,1,United States,California,Riverside,92501,"33.9961, -117.3831",33.9961,-117.3831,Female,1,No,No,59,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.04,3231.71,No,0,56,5780,,16.46,27.17,196.02,0.059,South California,2016-03-01
2873-OSZJY,1,United States,California,Long Beach,90802,"33.8717, -118.2533",33.8717,-118.2533,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),67.61,273.07,No,0,14,4169,,-2.45,30.2,497.46,0.283,South California,2020-10-01
5086-WCGQS,1,United States,California,San Francisco,94109,"37.7237, -122.3667",37.7237,-122.3667,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),80.9,5368.59,No,0,15,6290,,32.45,30.89,301.04,0.062,North California,2015-07-01
8230-JQQZD,1,United States,California,Berkeley,94704,"37.8817, -122.2492",37.8817,-122.2492,Female,1,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.68,803.31,Yes,1,84,3327,Attitude of support person,23.23,28.49,360.82,0.094,North California,2020-04-01
1147-OAFNG,1,United States,California,Long Beach,90802,"33.7301, -118.2666",33.7301,-118.2666,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,65.96,4655.84,Yes,1,25,5090,Don't know,22.78,31.13,213.19,0.048,South California,2015-03-01
3397-JRJUE,1,United States,California,San Francisco,94109,"37.7475, -122.431",37.7475,-122.431,Female,1,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.29,1179.23,No,0,19,4549,,-5.36,9.41,334.23,0.068,North California,2016-01-01
1921-EXHAI,1,United States,California,Long Beach,90802,"33.7676, -118.0374",33.7676,-118.0374,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,58.39,3352.25,No,0,25,5279,,16.03,29.51,201.9,0.076,South California,2016-04-01
7194-JJCRF,1,United States,California,Santa Rosa,95401,"38.5078, -122.7133",38.5078,-122.7133,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.88,1492.59,No,0,5,4946,,-5.67,15.87,209.35,0.269,North California,2016-04-01
1878-SYPYK,1,United States,California,Anaheim,92805,"33.9266, -117.9514",33.9266,-117.9514,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.49,2809.33,Yes,1,49,3974,Product dissatisfaction,22.69,47.93,211.74,0.092,South California,2018-06-01
5674-JNXQA,1,United States,California,Santa Rosa,95401,"38.4628, -122.7645",38.4628,-122.7645,Male,1,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.94,3389.39,No,0,54,4506,,12.78,40.15,447.44,0.032,North California,2017-05-01
