CustomerID,Churn Value,ChurnProbability,RiskTier
1874-YEKWL,1,0.9170121443311469,High
7304-BHTGK,1,0.40028453741694936,Medium
1721-NJWKV,0,0.21062052506980647,Low
9136-VTPMC,0,0.6195022881016313,Medium
2213-JRAYZ,0,0.016417183988077476,Low
1702-CWFEE,0,0.018538027009019454,Low
7310-DEKPZ,0,0.007125159517522113,Low
3138-GOKPG,0,0.598611492214197,Medium
6566-YRTBX,0,0.3025874677333149,Low
7329-QEORQ,0,0.049802646113659685,Low
2116-BMSKR,0,0.04674780188390178,Low
9705-XQSCC,0,0.260012999546144,Low
7307-UFPHC,0,0.007779309342664732,Low
4405-LUWYC,1,0.941673873454644,High
9318-NEQBM,1,0.7450182885614351,High
8455-ZHEPE,0,0.09179757811453336,Low
9806-IEGJT,0,0.5513855300728767,Medium
8807-TQHYZ,0,0.2539666243953412,Low
6684-UHLUL,0,0.20940562548536235,Low
7832-WYHMK,0,0.23104515228392025,Low
5525-TIGGT,0,0.18651171881104223,Low
9967-CZAND,0,0.18466950450877617,Low
9594-TJRWF,1,0.5774457160231425,Medium
6713-HSOSQ,0,0.14578240247968113,Low
6721-CWEKN,0,0.4815244437913518,Medium
8641-QEHFP,1,0.436116422265944,Medium
7455-STSXX,0,0.2432904333550771,Low
3471-HBGNR,0,0.5611669392743782,Medium
8877-PZOWV,0,0.3029695920102084,Low
5409-WWIFD,0,0.012090940463623065,Low
9289-LOHKK,0,0.006864311182248086,Low
6234-EUKGA,0,0.00902866766124258,Low
1916-GTWYH,0,0.17580642499215388,Low
6732-GDOQT,1,0.5928572092912627,Medium
2049-THHAF,1,0.2871900597078755,Low
5387-EINCW,1,0.39581231275185236,Low
3780-TQTHE,0,0.3701797280743247,Low
2287-FOQTZ,0,0.04494406270258672,Low
8470-JMYSK,0,0.02292583120621716,Low
8499-DRYNP,0,0.23842769490883214,Low
1539-PHZII,1,0.6974663187489711,Medium
4554-SYJFT,0,0.009774681636037612,Low
5873-LZMQZ,1,0.13676510339801334,Low
2879-XYMIE,0,0.27693888142101974,Low
1430-ZLRGI,1,0.8464855002895162,High
8368-RFAVC,0,0.00875451524851856,Low
1325-HYQBX,0,0.07462892703207871,Low
9445-SBAWV,0,0.22068025288353485,Low
8481-MPEAF,0,0.08592878524173761,Low
6589-KQLOY,1,0.8460254377711572,High
6683-YZQZG,1,0.3689556302950718,Low
5683-BCDDK,1,0.5850969909467424,Medium
7482-ZZELL,0,0.20930487044045196,Low
1882-BJWKJ,0,0.4940905793659766,Medium
9968-JRZDN,0,0.06881568646233822,Low
4033-DBQQO,0,0.07239500126145579,Low
7053-SBAIO,1,0.930393956443394,High
9124-ZVHOD,0,0.020871690140862372,Low
5361-CZLSC,0,0.02215484759566009,Low
9572-NBJFB,0,0.015786489796828833,Low
1279-SWRSA,0,0.1365987442697359,Low
2598-AZTYX,0,0.15701445674073383,Low
3021-NQTRL,0,0.07807773255044219,Low
1036-YRVFC,0,0.4726894794515069,Medium
9110-UVLXF,0,0.021781824095446423,Low
7817-MESJE,0,0.06930056930274694,Low
7379-UIZSA,0,0.3789495276597935,Low
4025-ZEYNR,0,0.009122098418755303,Low
7175-NNOQT,1,0.3140466909493899,Low
4942-LUTQL,1,0.5648050924159019,Medium
6170-OLENL,1,0.5371830983196437,Medium
1459-YRCFO,0,0.6393786859609635,Medium
8740-MVDNV,1,0.16756127814391722,Low
8623-GRBDX,0,0.05329655128272573,Low
7666-FZZBA,1,0.5590418624011929,Medium
3204-UPNKM,0,0.03181808229447833,Low
6737-BPFUF,1,0.2846397611446397,Low
1638-LLNWS,0,0.01605401502030088,Low
4264-SNFAA,0,0.05487986730365173,Low
3017-VMLKG,0,0.004391508848679689,Low
7431-APYWJ,0,0.11761598905518783,Low
8692-GGIAG,0,0.2134249594048141,Low
8689-TIIJD,0,0.08915817100765017,Low
2425-ZSRHW,0,0.06998767134886764,Low
2590-ZNITK,0,0.028652751413109506,Low
3426-RSPMI,1,0.5156407576918258,Medium
4633-WJZDE,0,0.6255234796899929,Medium
3993-AWICQ,0,0.19999870350694807,Low
9623-ZCUJV,0,0.00637274609926093,Low
6456-TVXDS,0,0.028087910142273038,Low
2269-YQFHX,0,0.10432234633061395,Low
6799-FVSBH,1,0.9378450354425306,High
8599-JAPXO,1,0.4078064481311313,Medium
9779-CRQZN,0,0.031468680532774414,Low
8397-DBSAW,0,0.15168410766414864,Low
1187-RLQQL,1,0.47838910701238124,Medium
5332-NRSLJ,1,0.587541103408647,Medium
1383-UFLZU,0,0.04039564616279831,Low
4112-MIQDY,1,0.48318546242589006,Medium
9883-HFOQQ,0,0.055688142868689554,Low
1378-SBISX,0,0.32857419271664196,Low
6715-ERAGD,0,0.052700602872081136,Low
9863-JOUZZ,0,0.004153834419901255,Low
2477-KKUIG,0,0.008123229361984102,Low
7794-MTJMA,0,0.06327444771570627,Low
1145-AEJBE,0,0.048360672880874325,Low
8622-WHYDA,1,0.7473788423833341,High
4187-GCWZH,1,0.6906548686700361,Medium
3834-SYHRA,1,0.3133688373928896,Low
6094-ZMQRQ,0,0.22211785493302033,Low
7175-XAWXX,0,0.11138533133214645,Low
4311-PJVKI,0,0.17805837699438376,Low
7166-BJFJL,0,0.18495549405233308,Low
1571-WKJDZ,0,0.15223180631739702,Low
8699-MIMYF,0,0.5814039392345925,Medium
7160-XTWYB,0,0.026753905309211897,Low
3150-DOKBO,0,0.44287284494555185,Medium
1906-KJXRQ,0,0.20094704865310686,Low
8484-EGTTA,0,0.13033829710108216,Low
3018-FARBV,0,0.03490736848991083,Low
6269-TMZHO,0,0.025044326023921308,Low
1058-VOEVZ,0,0.010171537931141228,Low
1616-VTJQU,1,0.34680922823014476,Low
5313-RBYYF,0,0.0887867402671275,Low
5296-GKHWS,0,0.017354335611878418,Low
8609-USEVU,0,0.04617163207755726,Low
2118-CTKIK,0,0.2045843720625835,Low
8806-JJKBA,0,0.008910948633825355,Low
4729-ATLNI,0,0.3742931717684092,Low
7871-LAMEP,0,0.04336861873195452,Low
6071-MKPRW,0,0.03620745619182428,Low
9662-CRCKT,0,0.031671351624820376,Low
5880-VXZRR,0,0.08889868339406877,Low
8227-GHITJ,0,0.09334065846382873,Low
2254-UTPWU,0,0.5262147588648225,Medium
9101-GDIVY,1,0.056212054285407764,Low
1989-WMVRB,0,0.3359495149783316,Low
5357-CITRS,1,0.3599079604847383,Low
6947-APMNF,0,0.4381346301624785,Medium
7350-PKBBJ,1,0.2793262515094802,Low
5836-ZSMHE,0,0.4131522769477601,Medium
2266-BXAWP,0,0.33504308212012,Low
6565-YUDZE,0,0.12350523794515925,Low
6122-QGQQZ,0,0.013888210628972211,Low
9230-KRVAR,0,0.0481785278633345,Low
9253-DTBKV,0,0.008508935288218637,Low
9886-SSGVR,1,0.35912118484030103,Low
9487-PBNUU,0,0.05767879637860502,Low
4476-EWVWR,0,0.01544322312670874,Low
8456-KUMUD,1,0.6075404907839359,Medium
3668-FKVCS,0,0.024946063063628267,Low
8474-RQDPF,0,0.12746730725739883,Low
3214-WPZLJ,1,0.6033422989808509,Medium
9956-QWBNV,1,0.2919801591662085,Low
8275-SEOCU,0,0.0647165169816825,Low
6675-FSSBC,1,0.4897320314484751,Medium
2808-BNWBP,0,0.19203355448968504,Low
4816-VMRXD,0,0.1433049170940606,Low
3840-HEQAK,0,0.6015803258176612,Medium
2094-PTMLL,0,0.1639065830778076,Low
2788-JYBUE,0,0.040853427991774785,Low
2029-HGIWX,1,0.722006028539417,High
7231-DYWBK,1,0.7620609838858683,High
7977-CBPIL,1,0.8680469903094472,High
7755-OSDAG,0,0.6655094785555826,Medium
2817-IUDDF,0,0.402236115626405,Medium
3937-FEPCE,0,0.26863283846307484,Low
8528-ABBNS,0,0.6393902407206629,Medium
7233-RBIQR,0,0.3571296942527439,Low
4006-WVTUZ,0,0.06783743695983369,Low
8144-PKJVH,0,0.17746023496716587,Low
6669-NJLCS,0,0.23563816337538548,Low
1601-BGNHW,0,0.30401138302166525,Low
9346-KZCDJ,0,0.02658742214600634,Low
9483-NSQMY,1,0.3589884078702765,Low
9591-LSQPC,0,0.2800019808901427,Low
2885-ZGQXP,0,0.49564418662817666,Medium
2935-WASGQ,0,0.07048777334421841,Low
5324-OJNYV,0,0.023435824365333594,Low
4766-YXQPA,0,0.413622921990377,Medium
5716-FEWHQ,0,0.020523329020464984,Low
8803-PUULX,0,0.08681682744536084,Low
9180-IVECN,0,0.31397268801450673,Low
6452-PUKVX,1,0.6945881255883827,Medium
1821-LFRKH,0,0.20117646481910284,Low
3264-JCCQY,1,0.15490294376163677,Low
5566-YEZPT,0,0.3171494303508789,Low
1558-PJXUW,0,0.21524564389240985,Low
9009-SGHWP,0,0.01616044444280069,Low
9024-UPDZG,0,0.47056873749689804,Medium
3215-DBJVW,0,0.010400098532836027,Low
5417-IJXBB,0,0.4618467005234213,Medium
1581-XCYEO,1,0.5231209430464171,Medium
9732-DHSVX,1,0.7499290510799459,High
1174-UIOXX,0,0.0831178187557132,Low
2665-MHPVI,0,0.07882618885686493,Low
2092-BBJZG,0,0.15739517997359317,Low
4642-RRHDE,1,0.20903577912960997,Low
2981-CLQRX,0,0.3018366650768846,Low
3638-RXAUC,1,0.4897783564458204,Medium
5963-VLOQP,0,0.20340954748460915,Low
7584-WDKWJ,0,0.0870149358538077,Low
5404-TYGYS,0,0.05420353434632451,Low
1276-WJHNO,0,0.04768956882748398,Low
5855-BVIDO,0,0.07316536308484545,Low
6601-CYPZR,1,0.25819394666429807,Low
1090-FZODB,0,0.01739124021869366,Low
5832-PGFPL,0,0.6825088029932903,Medium
1333-BGOHA,1,0.5528385391424221,Medium
9239-SPGSY,1,0.3417072004244226,Low
7083-HKYAF,0,0.014623361318362855,Low
1963-QLDYO,0,0.01603241720762348,Low
3238-YSDVB,0,0.3739509414837682,Low
9160-KHBYO,0,0.12703973365948157,Low
6471-WNHUN,0,0.02174905369488244,Low
3148-VVGQX,1,0.17965407451005444,Low
8193-FWBQN,0,0.04275040167553835,Low
1330-SHWWP,0,0.7306715687208482,High
6641-BXRJC,0,0.8010044922369874,High
5542-XWCTC,1,0.16077810301697543,Low
4397-LADWQ,1,0.5184777298190242,Medium
8076-OLAOU,0,0.18475574575350273,Low
2838-MKWEC,0,0.1803911439558949,Low
2894-EWGJG,0,0.9143286855782515,High
8331-RMUBR,0,0.3453885425582118,Low
4253-JECSW,0,0.24113850898168704,Low
9201-GTCUO,0,0.037173985558907045,Low
8755-BUMOO,0,0.18225356011000107,Low
7427-PKLBS,0,0.5012531979827988,Medium
7349-OSGFY,0,0.3301587541820811,Low
9584-WBOTA,0,0.051988390794845754,Low
9715-UINXW,0,0.021037910649603028,Low
8437-ZTYYA,0,0.17806749375734038,Low
6885-IMERV,0,0.10759599811198114,Low
4706-SITCW,0,0.5480581842520001,Medium
4401-NUAYP,0,0.4541659921134555,Medium
9775-OFPOX,1,0.47290573011871734,Medium
6181-KEIPJ,0,0.00915109245353024,Low
4264-AYVGD,1,0.45389086330923417,Medium
8513-VXOTS,1,0.8469732908581874,High
2931-NGTZB,1,0.6354319480075115,Medium
1682-GDAZP,0,0.16344361914774272,Low
7991-OTRED,1,0.6588565640480974,Medium
5399-JVHIN,0,0.05929014667546341,Low
2734-WAWQX,1,0.9261762169484024,High
3643-XWLHF,1,0.6060832487256635,Medium
2364-PYOZT,1,0.6295537290795787,Medium
7164-SYWEP,1,0.2797671165163665,Low
5142-WFVMY,1,0.3613731798855415,Low
8119-IVEAN,1,0.7226044625157828,High
4505-DZBPG,0,0.4857178135522504,Medium
3665-FKRIS,1,0.7300726472381605,High
5027-ULJNR,0,0.09518817163485466,Low
5180-XNHAK,0,0.1286187739950915,Low
1489-AJHXS,1,0.9067580892656714,High
8116-OCWML,1,0.5013715862292533,Medium
6440-EMPSN,0,0.011897678196116871,Low
9974-ZCCNV,1,0.4349575021397821,Medium
5610-FOYEL,0,0.030315471496758152,Low
6744-KBRTR,0,0.4429818635331831,Medium
6967-RIAZF,0,0.4221286891906668,Medium
8458-OOAZN,0,0.0824944120017008,Low
8469-UDYPE,1,0.7261826446553898,High
6227-QQIYG,0,0.16477692774106034,Low
5427-VCKMU,1,0.6183029423970299,Medium
8089-UJMAV,0,0.18897948119982483,Low
3728-MRUCT,0,0.11918756558655755,Low
4383-KDSMC,0,0.508575904420278,Medium
2273-SCNSX,1,0.7151190041113533,High
2421-HEWPZ,0,0.34773564351386255,Low
1392-SACLJ,0,0.07767540376717427,Low
4285-BOIZU,0,0.6503400957849731,Medium
4911-TOMXP,0,0.10326239012064663,Low
5348-OUTOE,0,0.1614442865204973,Low
6734-LYXAZ,0,0.008017520753094146,Low
9107-XMHPW,0,0.24737183399642484,Low
5050-ZGWBV,0,0.033882474222224054,Low
9505-SQKWD,0,0.020359819782014857,Low
3616-DHNIK,1,0.823196713381381,High
3079-JMFYX,0,0.10902512375474079,Low
8883-AMUJG,0,0.6738547956478996,Medium
6504-APLRR,1,0.35092492523662644,Low
5819-PAZBZ,0,0.23705947826907717,Low
9763-STAYN,0,0.32128389452443357,Low
4055-RNJID,1,0.9029594330641162,High
9179-RHSSD,1,0.1846049775847286,Low
2575-GCVEV,1,0.5519269099677396,Medium
5764-DVEZA,0,0.4700081642338979,Medium
6603-INVUH,1,0.4640826270133499,Medium
1573-HVNTM,0,0.21769921963053304,Low
5765-BASFJ,0,0.024700916759730823,Low
4327-QYTQV,0,0.1914296403293824,Low
5590-DMZUJ,1,0.08901850541923736,Low
3912-XCYRV,0,0.02260242968871836,Low
3960-QIALZ,0,0.04347247351976575,Low
3184-EXXWZ,0,0.10404856136326675,Low
9918-XZTIL,1,0.37719499177331994,Low
4425-NSGAP,0,0.10805925195819858,Low
9944-WAPNL,0,0.02984169542238065,Low
7017-LXXQL,0,0.9188001986426073,High
6372-XHWPB,1,0.2860247629726913,Low
7746-FNYUS,0,0.17089854657995046,Low
1626-WIBYE,0,0.20623371420453945,Low
3910-DQWNW,0,0.08962957769198918,Low
9428-WEFHQ,1,0.5936053946960419,Medium
8760-IREOU,1,0.3261341022203038,Low
4553-EKTYQ,1,0.8613422316128542,High
7039-KYWZW,1,0.28889722833613035,Low
5922-YPPRE,0,0.17727259402765527,Low
8551-JRVCH,0,0.022368379301763667,Low
9480-JROWN,0,0.3183921937514525,Low
4822-AMPRU,0,0.03603975252005629,Low
7986-LCGKZ,0,0.05060980756157473,Low
7927-XZDAO,0,0.4804172378159943,Medium
3383-WMAFI,1,0.3117420373014395,Low
1242-IOXQC,1,0.36450328476711635,Low
4744-TJOZD,0,0.16489145176759604,Low
5297-PUVHM,0,0.06341098921387243,Low
8470-VVRGJ,0,0.2373556345249452,Low
6902-GRNLJ,0,0.037835606095281485,Low
7963-MHJMQ,0,0.1777245191352732,Low
9910-IEZDX,1,0.6031113701515157,Medium
2279-JZEEP,1,0.24209538743455747,Low
2711-ASYTZ,0,0.14613700654351164,Low
5743-PZNBG,0,0.06731694376358482,Low
6586-WPKIR,1,0.46491836562093536,Medium
9094-HOLGK,0,0.05177185646802828,Low
1795-NCMXD,0,0.01631848037934532,Low
3252-SXYDG,1,0.6359184546543668,Medium
9854-NVADF,0,0.14193620030870466,Low
1774-XUKCC,0,0.19086391730668026,Low
3359-SUOXY,1,0.5944695854353864,Medium
7908-CXXOP,0,0.19761845123652086,Low
8015-PISUD,0,0.4920866747139663,Medium
7116-EOCZR,1,0.06954248041149971,Low
5227-NQDNS,1,0.9263101707119066,High
3344-MIEZP,1,0.6106790137627981,Medium
4528-IRCOF,0,0.17912772251731673,Low
9007-UTDCL,1,0.42175773732215377,Medium
4198-SSKEI,0,0.38993248005616304,Low
5530-GIGBP,0,0.08330099526086379,Low
9973-YYRTB,1,0.3112899447101251,Low
2809-SZXQC,0,0.09188535607371692,Low
9693-IBTEH,0,0.050912462363281424,Low
7094-ZXEEV,1,0.10599415814304575,Low
3853-CPRZM,0,0.029134439975690513,Low
8196-NYMRZ,0,0.20778672489517166,Low
8895-KNPDG,0,0.40223287100177724,Medium
7385-BPMMV,0,0.023873000323095802,Low
3474-UUZVN,1,0.13156306852138222,Low
4277-UYHJM,0,0.19187310316566866,Low
1967-IEUMP,0,0.7376850898432007,High
1718-OSRUC,0,0.13627916906220303,Low
5944-MXRYA,0,0.027103828168298892,Low
5027-SCQGB,0,0.7151926221618852,High
6917-LKIRQ,1,0.8937958119487578,High
6999-UPBEZ,1,0.8461799285332727,High
3572-LJZVM,0,0.03250572872991385,Low
7139-OQYRC,1,0.707490365164068,High
5528-VBJFS,0,0.14768216667065492,Low
2262-QBYIK,1,0.3410118069436869,Low
8088-JCXCM,0,0.189721716213009,Low
2118-SHYFR,0,0.09456692221429677,Low
1125-CHWZP,0,0.0454367081297651,Low
4028-IFIMR,0,0.2969431706601872,Low
3064-AOGKS,0,0.14785251437874197,Low
9070-NYGSZ,0,0.27432453754208475,Low
2941-TMWHY,0,0.02065532783168239,Low
8183-SACRM,1,0.6821779301061406,Medium
3908-VMLIZ,0,0.0825580651150628,Low
4282-GRAPO,0,0.07881087429264645,Low
3196-TBZWE,0,0.05032182106983591,Low
5430-FQJMY,0,0.12247528745689819,Low
6569-WQMAC,1,0.560039754385704,Medium
5798-NNVCR,1,0.6379926231604517,Medium
7712-QGKBE,0,0.35058730401972554,Low
8227-QWRGV,0,0.4004832341481113,Medium
7187-EATSC,1,0.1962264191386774,Low
5182-XUVKD,1,0.16446538132186309,Low
4159-RVQBP,0,0.21718861704732395,Low
2684-PKNPQ,0,0.08260239561405523,Low
1046-ZONJC,0,0.2347579517401312,Low
6669-JXRLA,1,0.8983943032755516,High
5990-VMQDK,0,0.6879546793367043,Medium
8137-LXKVQ,0,0.07103816787251914,Low
9527-NMJQZ,0,0.1774986921638322,Low
2514-YZTPW,0,0.19115575721599418,Low
3354-QUUPK,0,0.24538417130599688,Low
9546-RUQWM,0,0.0995883432497638,Low
5919-UNGTJ,0,0.14083564346428248,Low
1945-JBWZG,0,0.22345811354762152,Low
9245-SYEBX,0,0.2503248379815195,Low
3423-PXICU,0,0.15832546928906774,Low
5062-AINWF,0,0.2903301218267708,Low
5662-EHGNR,0,0.1960567397238298,Low
2011-BTHQB,0,0.4748564714356388,Medium
6405-XLPHH,0,0.10490645848333843,Low
1588-MYDKV,0,0.6485922802765868,Medium
5462-TJPZP,0,0.09650651460035962,Low
8164-SCEPJ,0,0.07287287962256644,Low
5361-MUZZC,1,0.898302545912679,High
7698-SWLNL,0,0.18232943838986998,Low
4362-GQATV,1,0.6027719416668353,Medium
3047-FNWCL,1,0.8389563431150838,High
2946-WWCDE,0,0.7363596340841376,High
8301-XJERX,1,0.7712349039600923,High
9192-LUYVM,1,0.7656157481440027,High
3350-JJZTW,0,0.34407214524868124,Low
7994-MUQTH,0,0.22108131161376915,Low
3084-EHZYD,1,0.26108315397916015,Low
5984-YTPPI,0,0.19549693503781554,Low
9319-CWWGN,1,0.4438264514543649,Medium
8961-MHBLH,0,0.4564278562693581,Medium
8660-WIFHK,1,0.596085283512827,Medium
7017-DZSDI,0,0.17421933458260422,Low
7308-NNBKP,0,0.337157829614257,Low
7747-LOFUS,1,0.9035892077831367,High
7693-RZWVI,0,0.44968211660712765,Medium
1601-AUXQS,0,0.023394104457128865,Low
1808-OPETI,1,0.6633837357709328,Medium
2774-SLNOQ,0,0.46546209588364323,Medium
4717-VWMEH,0,0.014684257259360924,Low
7943-GURLD,0,0.26797492037390996,Low
5854-SDVFK,0,0.03507776401780757,Low
5784-TFIUI,1,0.8337587174114901,High
6545-KBNJG,0,0.03474115611115157,Low
8724-UHNSB,0,0.1355314699910407,Low
1844-OYYLS,1,0.12876915007713452,Low
5423-XOXJY,1,0.68144919727732,Medium
7526-TAUEY,0,0.021525731102278962,Low
2699-VQKXK,1,0.8805913378574406,High
1572-BWJVA,1,0.6156609441458009,Medium
1689-ZDRJN,1,0.2562850103069049,Low
2031-GTNNY,1,0.22749378487784616,Low
4696-USLHJ,1,0.47954853386916957,Medium
8842-HRDJY,1,0.34132150070599593,Low
5858-VGTZY,0,0.48763907595272027,Medium
4920-RXVZA,0,0.7762410916550927,High
5821-USDOE,0,0.28362643538248006,Low
1824-CYHLG,0,0.017101140018324874,Low
9045-XRVCZ,0,0.07539279253586471,Low
4753-KFWEW,1,0.45367918448305566,Medium
7435-UATZK,0,0.2112022464987328,Low
5048-CMRHT,1,0.5730345778815047,Medium
1770-RPFIG,0,0.061181889971629946,Low
6616-QOFFV,1,0.6695331878544025,Medium
5154-LIYGT,0,0.14041188530138252,Low
7926-GAGGT,0,0.4437961371310254,Medium
5779-LMYYA,1,0.009939405071234371,Low
8592-JTZNQ,0,0.4939277127927378,Medium
4859-BAJVI,1,0.45799851508611755,Medium
4875-NIMPW,0,0.24412085632935465,Low
7786-VNSDD,0,0.1544151290655678,Low
9293-PCKZA,1,0.8320813517432187,High
4981-VYJXS,1,0.8155348631451884,High
4655-UUHCU,1,0.6536879073644847,Medium
1744-UJSPA,0,0.06914861287806741,Low
1083-QNBZG,0,0.06784106041534438,Low
8725-DGNNP,1,0.8586361652914123,High
2542-GGLXM,0,0.010728675133733278,Low
9979-GGCFI,0,0.02091877894211988,Low
4454-SLRCY,0,0.02236242430700229,Low
2329-ALQGE,0,0.08970220360721255,Low
8603-VTFNR,0,0.927172107313719,High
4893-EVYES,0,0.24329963347785943,Low
8985-OBRYG,0,0.011825040181088183,Low
2249-GVOAP,0,0.060989594152177536,Low
8334-EPFAK,0,0.21798072333865554,Low
7967-RCEOI,0,0.3126027692348069,Low
3987-LTOWC,0,0.4585542236802461,Medium
5178-OTNXV,0,0.0391326397934767,Low
7202-KINMA,1,0.2949807974029644,Low
3069-VLYGZ,1,0.6476257830284912,Medium
8264-JPZQY,1,0.2684376828040471,Low
1992-EAIUZ,0,0.039061007733771275,Low
5880-KYPNC,0,0.10460310877164826,Low
2931-SSMSR,0,0.011569656317311888,Low
1589-VSFFY,0,0.0718937313290477,Low
3290-AAFQL,1,0.3615229572989136,Low
7584-GFKUN,1,0.4476025391072763,Medium
7857-CKLBI,0,0.679199454522741,Medium
3521-LEHYD,1,0.3056109255493861,Low
8358-OCKNH,0,0.08059229365808257,Low
3401-SAYIJ,0,0.07044648355406144,Low
2148-WFUIA,0,0.02544955435215549,Low
4679-NMZNU,0,0.013097065912738575,Low
4329-DMOKT,1,0.44368199188096924,Medium
9678-CBHPB,1,0.1061123279801725,Low
2742-KJWOW,0,0.20798742277179932,Low
7837-KZVMW,0,0.028547373337482262,Low
3312-FUUFT,0,0.06592778930292258,Low
5570-OWEKH,0,0.09150391372069074,Low
6012-EDSBK,0,0.13790726848202298,Low
9875-ZEYIF,0,0.07465744413692113,Low
5541-MJLCG,0,0.4076234417025324,Medium
2772-YMOLX,0,0.15614908772301703,Low
8182-RIIYY,0,0.4423563502402012,Medium
3545-IIUYX,0,0.023164389070536147,Low
8563-JIXKF,0,0.2422542216466362,Low
8579-MCXHI,0,0.5515951205886204,Medium
5783-HVROF,0,0.22672363709577675,Low
5407-HZUDN,1,0.6247060017004066,Medium
8019-NDDTN,1,0.14984191340297698,Low
5887-HGKOM,0,0.05682883257238123,Low
8913-EMGAK,0,0.205354349850264,Low
1509-JQJRH,1,0.5665676434460977,Medium
4615-WGNSJ,0,0.022916854797043862,Low
3737-SBGKF,1,0.8581562080911976,High
5851-QZPPS,0,0.18332825553774226,Low
2874-MVEHF,0,0.029906025546114465,Low
9632-JIVXA,0,0.050441450422560194,Low
8909-SWCBI,0,0.1349364007525257,Low
8647-MSGIW,1,0.5998317912244511,Medium
5410-UQEYY,0,0.011809034275550063,Low
8019-MLHQI,0,0.05411691469440864,Low
2672-BLVUW,0,0.13075558773147863,Low
6458-WUUNC,1,0.8645795778444137,High
4420-WTACR,1,0.7606940029169309,High
9806-TYBWD,0,0.060606472585439115,Low
8957-ZNNMO,0,0.0887100730548199,Low
8379-HHZWO,0,0.11819509387297238,Low
2807-YWIOK,0,0.4522998054527417,Medium
8588-RMZPM,0,0.6298362408004554,Medium
9340-LKKFH,1,0.7613615386341518,High
1818-SPYPC,0,0.043181539529667266,Low
6585-EARAK,0,0.20772626134596175,Low
9057-GSJCF,0,0.08245591675159274,Low
1671-DEWUJ,0,0.06584790460924331,Low
7507-FQFQJ,1,0.8804376600356039,High
8729-VIBIH,1,0.3352655333929897,Low
4828-OZBOE,0,0.06157157203746516,Low
5921-QVOEX,0,0.07708374656666835,Low
4648-MQGZB,0,0.07540285780852428,Low
2390-ZLXXZ,0,0.15389328878728156,Low
7529-RPRGV,0,0.20485308390361723,Low
2684-MJTGF,1,0.6236186171447269,Medium
8275-MSWVK,0,0.030591958959243326,Low
2539-YITTL,1,0.4550123889031952,Medium
2471-MDJJN,0,0.4266022429209179,Medium
2677-VCZIM,1,0.41169002579046227,Medium
8879-RBPOY,0,0.7583188644769724,High
6066-ZNFNX,0,0.06350815090480157,Low
1155-KBVNS,0,0.08458492343902768,Low
9713-VKYMZ,0,0.009365721581589935,Low
9837-FUSUE,0,0.30780364363295526,Low
5542-DXWPD,1,0.7631984733580685,High
6909-LUCKJ,0,0.49266395977135524,Medium
9578-HZXPE,0,0.01892591447068061,Low
2998-AUSIT,0,0.17197473469583513,Low
6193-VCFUJ,0,0.01642564576389698,Low
9630-WCKTD,1,0.6020628555401718,Medium
8746-CCOGQ,0,0.03721008772611087,Low
4526-HVEME,0,0.04176549344751237,Low
2232-FGKMD,1,0.7790913973946636,High
1353-CQZAA,0,0.1538960664474432,Low
8027-STEWQ,0,0.17602759573516114,Low
2419-DPUUP,0,0.12735594690153404,Low
5641-SDJCV,0,0.19543225565950015,Low
6452-UMYYQ,0,0.24087475662507338,Low
8503-RSGZE,1,0.6390294564993233,Medium
7250-PCUCN,0,0.10802331902740686,Low
8342-DJNYJ,0,0.3186387567060685,Low
2064-DFWUK,0,0.010685707340754894,Low
8626-XWACS,0,0.04930370227317221,Low
4435-EQJXO,0,0.24322601085607068,Low
3150-YPHDO,1,0.12538274328298218,Low
7724-VDLZR,0,0.25348778660415733,Low
1830-XRLUQ,0,0.2252168112956284,Low
3321-UGFPA,0,0.012089886128655676,Low
6673-OSEPL,0,0.058658300423463434,Low
2570-LYVEW,1,0.6730249091484766,Medium
6086-BXNXC,1,0.8668098254625454,High
2510-XGOPY,0,0.016399987502959436,Low
4034-TTSNB,0,0.1635827935294792,Low
3394-OKERL,0,0.18009423020659557,Low
8065-OJCCN,1,0.9016068480342622,High
4179-SQHTO,0,0.5185128129865683,Medium
8916-YZDNA,0,0.06876718581306417,Low
8920-SGPOO,0,0.19665127151519785,Low
5853-ZTKUD,1,0.6089944483364997,Medium
3567-DXAXV,0,0.2180547755277584,Low
9533-TLVZX,0,0.29165531042696935,Low
8063-TQXLN,0,0.256139298301774,Low
8581-GTCPA,0,0.06663530136147822,Low
9973-VGDQX,0,0.5098079015938575,Medium
3889-YLLIH,1,0.12151642314909752,Low
4010-EJHBJ,1,0.46043824892799606,Medium
1358-ESAIR,0,0.12104736652582598,Low
1190-TCBFW,0,0.5746470750135936,Medium
1433-CYPOB,0,0.014768094878795945,Low
4545-ONNCZ,0,0.06119754479776282,Low
7315-GZHDX,0,0.1674189273147026,Low
2373-BQGDC,1,0.4206842968886694,Medium
2134-YRVQO,0,0.08717091766577352,Low
2959-ZVNCT,1,0.8877011830585034,High
3992-FTVPB,0,0.46626088377653385,Medium
6400-XRGQG,0,0.05068008494095172,Low
8867-VODKD,0,0.059291987814037446,Low
7894-RGWTY,1,0.3482356439077555,Low
3519-EMGTL,0,0.11452052435292592,Low
